--- URL_tintos_merged_150_to_202_48.csv ---
3547457,"agua de rosas, violeta",cereza,
3969198,No disponible,No disponible,No disponible
1263785,"mora, ciruela, fruta ne...","roble, tabaco, vainilla","cereza, frutos rojos, f..."
2769478,No disponible,No disponible,No disponible
1163655,"roble, caramelo, chocol...","cereza negra, mora, ará...","frutos rojos, cereza"


--- URL_tintos_merged_150_to_202_85.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
1605189,"cereza, frambuesa, fres...","cuero, Terroso, humo","roble, mantequilla, vai..."
11071893,No disponible,No disponible,No disponible
2548,"vainilla, chocolate, ro...","ciruela, mora, mulberry","cereza, frambuesa, frut..."
1512791,"roble, vainilla, café","ciruela, mora, frutos d...","frutos rojos, cereza, c..."
2457555,"roble, vainilla, pan in...",fruta negra,canela
1174493,"chocolate, roble, vaini...","cereza, frambuesa, fres...","arándano, mermelada de ..."
5609265,"roble, vainilla, tabaco","cereza, frambuesa, frut...","ciruela, mora, cereza n..."
7048359,"vainilla, tabaco, roble","ciruela, cereza negra, ...","fresa, cereza, frutos r..."
1228038,"roble, vainilla, tabaco","fresa, cereza, frambues...","ciruela, mora, fruta ne..."
1203695,"mora, casis, ciruela","cereza, arándano rojo","Terroso, trufa negra"
7306771,"ciruela, casis, mora","cereza, frambuesa, frut...","roble, tabaco, chocolat..."
2547,"vainilla, roble, chocol...","ciruela, mora, frutos d...","cereza, frutos rojos, f..."
11265028,No disponible,No disponible,No disponible
2687609,"ciruela, mora, casis","cereza, fresa, frambues...","vainilla, chocolate, ro..."
9549178,"roble, vainilla, chocol...","ciruela, mora, casis","higo, ciruela pasa, fru..."
11392377,No disponible,No disponible,No disponible
5533177,"frambuesa, frutos rojos...","minerales, humo",regaliz
5527113,"roble, vainilla, tabaco","cereza, frutos rojos, g...","cuero, aceto balsámico,..."
2035736,"roble, chocolate, vaini...","frutos del bosque, casi...","cereza, cereza roja, gr..."
9023153,"roble, vainilla","cítrico, pomelo",melón
77245,"ciruela, mora, frutos d...","Terroso, cuero, humo","cereza, frambuesa, frut..."
8407326,"frambuesa, frutos rojos",vainilla,
6109892,"cuero, Terroso, mineral...","cereza, arándano rojo, ...","mora, arándano, mermela..."
1436976,"roble, chocolate, tabac...","fruta negra, mora, casi...","cereza, frutos rojos, c..."
1393973,"roble, chocolate, tabac...","cuero, aceto balsámico,...","ciruela, casis, fruta n..."
1186752,"roble, tabaco, chocolat...","frutos rojos, cereza, f...","cuero, humo, Terroso"
11978050,No disponible,No disponible,No disponible
1364920,"tabaco, roble, cedro","Terroso, humo, piedra","frambuesa, cereza, frut..."
1535819,"cereza, fresa, frutos r...","chocolate, roble, vaini...","ciruela, frutos del bos..."
5253734,"chocolate, roble, vaini...","arándano, ciruela, mora","frutos rojos, cereza, f..."
5919503,"roble, vainilla, chocol...","ciruela, mora, casis","cuero, Terroso, alquitr..."
1414350,"frutos rojos, cereza, a...","vainilla, chocolate, ta...","aceto balsámico, humo"
1387085,"roble, vainilla, chocol...","mora, ciruela, casis","cereza, frutos rojos, f..."
4265252,"roble, tabaco, vainilla","cuero, minerales, Terro...","fruta negra, ciruela, c..."
1142986,"roble, vainilla, clavo ...","ciruela, mora, casis","pimienta, menta, regali..."
1206186,"pimienta, regaliz, anís","casis, mora, arándano","vainilla, cedro, roble"
1909206,No disponible,No disponible,No disponible
1396841,"cuero, Terroso, hongo","frutos del bosque, ciru...","roble, cedro, chocolate"
4190007,"fruta negra, mora, zarz...","cereza, frambuesa, frut...","Terroso, cuero, jengibr..."
4486126,"ciruela, mora, mermelad...",frambuesa,Terroso
6673810,"roble, vainilla, chocol...","cereza, frutos rojos, a...","mora, ciruela, fruta ne..."
8685673,"cereza, fresa, frutos r...","roble, vainilla, chocol...","ciruela, mora, arándano"
7291723,"roble, chocolate, choco...",fruta negra,Terroso
1868194,No disponible,No disponible,No disponible
1184570,"cuero, Terroso, mineral...","fruta negra, mora, frut...","roble, chocolate, vaini..."
2653208,"ciruela, fruta negra, a...","cuero, carne a la parri...","frambuesa, cereza, frut..."
10729904,"mora, casis",roble,"cereza, frutos rojos"
1182626,"roble, vainilla, chocol...","aceto balsámico, cuero,...",frutos rojos
1219086,"roble, vainilla, chocol...","ciruela, frutos del bos...","cereza, frutos rojos, f..."
2560835,"frutos rojos, cereza, f...","Terroso, cuero, humo","fruta negra, mora, cere..."
4442568,"roble, chocolate, vaini...","casis, frutos del bosqu...","cereza, cereza roja, fr..."
1200035,"roble, vainilla, tabaco","cereza, frutos rojos, a...","cuero, humo, Terroso"
9891164,"mora, ciruela, jambul","regaliz, semillas de hi...","cuero, cacao, Terroso"
12554917,No disponible,No disponible,No disponible
11554983,No disponible,No disponible,No disponible
4314254,"roble, tofi, chocolate","cereza, frambuesa, frut...","Terroso, cuero, aceto b..."
7214550,No disponible,No disponible,No disponible
1425406,No disponible,No disponible,No disponible
1665492,sal,,
1234151,"roble, tabaco, chocolat...","cereza, frambuesa, frut...","cuero, Carne de caza, h..."
1268187,"cereza, fresa fresca, c...","chocolate, café, chocol...","casis, mora, mermelada"
1610096,No disponible,No disponible,No disponible
14409,"frutos rojos, cereza","mora, casis, ciruela",queso
1888728,"mora, casis",cereza,
1197756,"vainilla, bebida cola, ...","cereza, frutos rojos","regaliz, pimienta"
1169754,"roble, vainilla, tabaco","ciruela, frutos del bos...","cereza, frutos rojos, f..."
3652260,"cereza negra, mora, fru...",cereza,
8242636,cereza,Terroso,
4253311,"cereza, frutos rojos, g...","cuero, hongo, ceniza","tabaco, chocolate, robl..."
1184164,"Terroso, cuero, humo",roble,
1158283,"chocolate, mezcla de es...","Terroso, virutas de láp...","cereza, frutos rojos"
2660881,"vainilla, roble, clavo ...","cereza, frambuesa, frut...","ciruela, mora, casis"
10329725,"caramelo, clavo de olor...","miel, cuero","pera, manzana amarilla"
8899930,"cereza, frutos rojos, c...","pimienta, regaliz, anís","arándano, ciruela, frut..."
1909590,"cereza, fresa, frutos r...","Terroso, minerales, cue...","pimienta, pimienta blan..."
7419457,"mora, ciruela, fruta ne...","cereza, frutos rojos, f...","vainilla, chocolate, ro..."
1205087,"vainilla, roble, café","cuero, Terroso, cacao","mora, cereza negra, fru..."
100385,"roble, vainilla, tabaco","mora, fruta negra, ciru...","cuero, humo, aceto bals..."
9571013,No disponible,No disponible,No disponible
7266516,"zarza, mora",almendra,"cereza, frutos rojos"
1205748,"cereza, fresa, frambues...","cuero, Terroso, mineral...","ciruela, mora, frutos d..."
14369,"cereza, frutos rojos, g...","cuero, Terroso, alquitr...","hinojo, pimienta, hierb..."
1879,"mora, ciruela, frutos d...","roble, vainilla, chocol...","cereza, frambuesa, frut..."
2162,"ciruela, mora, fruta ne...","roble, vainilla, chocol...","cereza, frambuesa, frut..."
1189827,"cereza, frambuesa, frut...","roble, vainilla, café","mora, ciruela, fruta ne..."
1176126,"frutos del bosque, casi...","roble, tabaco, chocolat...","cuero, Terroso, humo"
7086319,"cereza, grosella roja, ...","roble, tabaco, vainilla","ciruela, mora, fruta ne..."
2045160,"frutos rojos, frambuesa...","mora, arándano, frutos ...","roble, vainilla, chocol..."
1212207,"cereza, fresa, frambues...","vainilla, roble, tabaco","mora, ciruela, casis"
1223757,"vainilla, roble, manteq...","cereza, cereza roja, fr...","mora, ciruela, cereza n..."
1122318,No disponible,No disponible,No disponible
2683897,"chocolate, roble, vaini...","ciruela, frutos del bos...","cereza, fresa, granada"
1222374,"mora, ciruela, casis","vainilla, tabaco, roble","humo, cuero"
5859722,"ciruela, mora, frutos d...","roble, vainilla, tabaco","Terroso, humo, aceto ba..."
1247750,"cereza, frambuesa, frut...","Terroso, cuero, piedra","frutos del bosque, ciru..."
1129581,"tabaco, vainilla",almendra,casis
4159763,"roble, vainilla, chocol...","mora, ciruela, casis","cereza, frambuesa, frut..."
4577084,"fruta negra, ciruela, c...","Terroso, cuero",ajedrea
5792926,"mora, ciruela, cereza n...","vainilla, roble, chocol...","cereza, frambuesa, frut..."
9694976,No disponible,No disponible,No disponible


--- URL_tintos_merged_150_to_202_52.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
5032035,"chocolate, roble, café","ciruela, cereza negra, ...","cereza, frutos rojos, c..."
2013704,No disponible,No disponible,No disponible
1163781,"roble, chocolate, vaini...","ciruela, cereza negra, ...","cereza, frambuesa, arán..."
4185576,"guinda, granada, frutos...",frutos del bosque,vainilla
1168975,"roble, vainilla, tabaco","cuero, Terroso, humo","mora, ciruela, fruta ne..."
2290004,"fresa, frambuesa, cerez...","roble, clavo de olor, t...","casis, casis, cereza ne..."
1216135,"roble, vainilla, chocol...",cereza,fruta negra
3810354,"frambuesa, cereza, fres...","Terroso, minerales, hum...","roble, chocolate, tabac..."
78766,"roble, vainilla, tabaco","cereza, frutos rojos, f...","ciruela, mora, casis"
1231102,"roble, tabaco, vainilla","mora, ciruela, cereza n...","cuero, cacao, Terroso"
3396261,"mora, frutos del bosque...","cereza, frambuesa, frut...","cigarro, chocolate, tab..."
1465621,"cereza, frambuesa, frut...","cuero, Terroso, hongo","roble, tabaco, clavo de..."
2701349,No disponible,No disponible,No disponible
4498061,"fruta negra, mora, cere...","clavo de olor, roble, t...","cereza, cereza roja, fr..."
6972310,"mora, ciruela, cereza n...","cigarro, roble, vainill...","cereza, cereza roja, fr..."
1571186,"roble, chocolate, cigar...","cereza, frutos rojos, f...",humo
5762395,"cereza, frutos rojos, f...","hongo, Terroso, cuero","roble, tabaco, vainilla"
2095906,"cereza, fresa, frutos r...","roble, vainilla, clavo ...","Terroso, minerales, hon..."
7088812,"mora, arándano, ciruela","vainilla, roble, chocol...","frutos rojos, cereza ro..."
96381,"vainilla, roble, tabaco","cereza, frutos rojos, f...","ciruela, mora, arándano"
1137663,"chocolate, roble, vaini...","ciruela, mora, cereza n...","cuero, Terroso, humo"
1769302,"cereza, arándano rojo, ...","Terroso, suelo del bosq...","roble, tabaco, vainilla"
1600469,"cereza, fresa, frambues...","cuero, Terroso, suelo d...","ciruela, frutos del bos..."
1396675,"cereza, frambuesa, fres...","cuero, Terroso, cacao","tabaco, roble, vainilla"
1813886,"vainilla, chocolate, ca...","pasas de uva, pasas de ...","ciruela, casis"
1295907,"frutos rojos, cereza, f...","ciruela, casis, frutos ...","roble, chocolate, café ..."
1756193,"roble, chocolate, vaini...","mora, ciruela, frutos d...","cereza, frambuesa, frut..."
1529449,"roble, chocolate amargo...","cuero, aceto balsámico,...","ciruela, fruta negra, m..."
1586066,"casis, arándano, ciruel...","chocolate, roble, tabac...",Terroso
5746735,"mora, ciruela, cereza n...","cuero, Carne de caza, T...","roble, vainilla, mezcla..."
1592217,"roble, chocolate, tabac...","mora, fruta negra, ciru...","cuero, minerales, aceto..."
1485162,"cereza, frutos rojos, c...","cuero, trufa negra, alq...","ciruela, arándano, frut..."
1410132,"mora, cereza negra, cir...","cuero, humo, Carne de c...","pimienta, regaliz, anís"
1970960,"roble, café, vainilla","arándano, fruta negra, ...","pimienta, canela, regal..."
3757074,"humo, Terroso, cuero","frambuesa, fresa, cerez...","pimienta, menta, tomill..."
1174293,"cereza, frutos rojos, f...","roble, tabaco, vainilla","aceto balsámico, cuero,..."
1926947,"vainilla, roble, chocol...","ciruela, mora, fruta ne...","cereza, frutos rojos, f..."
3429183,"vainilla, roble, cedro","cereza negra, mora, cas...","Terroso, cuero, aceto b..."
6153610,"roble, vainilla, tabaco","mora, fruta negra, ciru...","cuero, minerales, humo"
1951020,"roble, vainilla, carame...","cuero, humo, Terroso","frutos rojos, cereza, f..."
1100586,"roble, tabaco, chocolat...","cuero, Terroso, humo","ciruela, mora, fruta ne..."
1213072,"casis, mora, frutos del...","roble, tabaco, vainilla","Terroso, hongo, humo"
1755922,"sandía, fresa, cereza","minerales, piedra, Terr...","ruibarbo, acelga, hierb..."
1585685,"roble, vainilla, tabaco","Terroso, cacao, cuero","casis, frutos del bosqu..."
8076009,"pimienta, pimienta blan...","chocolate, cigarrera, v...","ciruela, fruta negra, m..."
2634390,"ciruela, casis, casis","roble, chocolate, café","menta, eucalipto, canel..."
7680224,"cereza roja, frutos roj...","minerales, grafito, hum...","casis, casis, mora"
7565242,"cuero, humo",tabaco,
6459566,"cereza, frambuesa, cere...","chocolate, roble, vaini...",cuero
1193414,"roble, chocolate, choco...","ciruela, mora, frutos d...","cuero, Terroso, mineral..."
1313929,solución salina,,
7595430,"cuero, minerales, Terro...","frambuesa, frutos rojos...","arándano, casis, fruta ..."
4311132,"roble, vainilla, chocol...","ciruela, frutos del bos...","cuero, humo, aceto bals..."
1408459,"cereza, fresa, frambues...","Terroso, humo, cuero","roble, vainilla, tabaco"
4467564,"mora, ciruela, fruta ne...","cereza, frutos rojos, c...",pimienta
5079617,"frutos rojos, fresa, fr...","Terroso, minerales, hum...","roble, clavo de olor, n..."
75214,"cereza, fresa, frutos r...","pimienta, anís, canela","cuero, Terroso, alquitr..."
4793315,"cereza, frambuesa, frut...","pimienta, eucalipto, re...","roble, vainilla, clavo ..."
15198,"cereza, frutos rojos, f...","roble, tabaco, vainilla","cuero, Terroso, humo"
1745052,"cereza, fresa, frambues...","minerales, hongo, Terro...","roble, vainilla, chocol..."
1930218,No disponible,No disponible,No disponible
6181943,"frambuesa, cereza, fres...","roble, tabaco, bebida c...","humo, Terroso, suelo de..."
71474,"roble, chocolate, vaini...","ciruela, arándano, mora","cuero, Terroso, humo"
2826181,"ciruela, cereza negra, ...","vainilla, roble, clavo ...","pimienta, anís, regaliz"
1270954,"roble, chocolate, tabac...","mora, cereza negra, fru...","Terroso, cuero, mineral..."
1203162,"mora, cereza negra, fru...","pimienta, anís, romero","cuero, Terroso, Carne d..."
1730187,"roble, vainilla, tabaco","cereza, frutos rojos, f...","cuero, Terroso"
8187,"roble, tabaco, café","ciruela, mora, casis","cereza, frutos rojos, f..."
10535231,"cereza, frambuesa, frut...","cuero, Terroso, Carne d...","roble, vainilla, mezcla..."
1508244,"mora, cereza negra, cir...","pimienta, regaliz, hier...","roble, tabaco, vainilla"
1156047,"vainilla, roble, manteq...","cereza, fresa, frutos r...","hongo, Terroso, cuero"
1507784,"fruta negra, mora, casi...","roble, caramelo, cedro","cuero, humo"
11267,"mora, casis, arándano","roble, chocolate amargo...","cuero, cacao, especias ..."
2137292,"mora, casis, fruta negr...","vainilla, roble, tabaco","cuero, Terroso, Carne d..."
12057092,No disponible,No disponible,No disponible
1387134,"cereza, frutos rojos, f...","roble, chocolate, caram...","ciruela, cereza negra, ..."
1129090,"roble, vainilla, tabaco","cereza, frutos rojos, f...","cuero, humo, alquitrán"
75324,"roble, vainilla, tabaco","ciruela, mora, cereza n...","cereza, frutos rojos, f..."
1379202,"roble, vainilla, tabaco","Terroso, cuero, humo","cereza, frutos rojos, f..."
1149494,"cereza, cereza roja, fr...","roble, caramelo, cedro","Terroso, cuero, hongo"
2323172,"roble, chocolate, vaini...","mora, ciruela, casis","cereza, frutos rojos"
1504620,"tabaco, vainilla",mermelada de casis,cereza roja
7074728,"ciruela, casis, casis","vainilla, roble, chocol...","Terroso, humo, cacao"
1924069,"roble, chocolate, vaini...","cereza, arándano rojo, ...",tomillo
1516785,"vainilla, roble, chocol...","ciruela, casis, mora","cereza, frutos rojos, f..."
1573255,"roble, vainilla, tabaco","ciruela, fruta negra, m...","humo, cuero, grafito"
1181325,"roble, vainilla, chocol...","mora, ciruela, cereza n...","cereza, frambuesa, frut..."
1546687,No disponible,No disponible,No disponible
7476678,"cereza, frutos rojos, f...","piedra, cuero, Carne de...","casis, casis"
7386532,"cereza, frambuesa, fres...","Terroso, hongo, suelo d...","roble, tabaco, cigarrer..."
22616,roble,,
1189657,"roble, mantequilla, vai...","minerales, humo, cera d...","albaricoque, pera, manz..."
3179374,"cereza, frambuesa, frut...","mora, frutos del bosque...","vainilla, roble, cedro"
2370993,"roble, mantequilla, cho...","fruta negra, arándano","regaliz, pimienta"
1510225,"roble, chocolate, vaini...","mora, casis, fruta negr...",pimienta
10241306,No disponible,No disponible,No disponible
1167987,"cereza, fresa, frambues...","roble, tabaco","humo, Terroso, cuero"
8630748,"frambuesa negra, mora",cereza,chocolate
5741960,ciruela pasa,alquitrán,
1223070,"roble, vainilla, tabaco","mora, fruta negra, ciru...","cereza, frutos rojos, f..."


--- URL_tintos_merged_150_to_202_50.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
4716633,"cuero, humo, Terroso","mora, ciruela, fruta ne...","roble, tabaco, chocolat..."
1399714,"cereza, fresa, frutos r...","roble, mezcla de especi...","Terroso, cuero, aceto b..."
