Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Suave/Tánico,Seco/Dulce,Débil/Ácido,Taste_Note_1,Taste_Note_2,Taste_Note_3
https://www.vivino.com/ES/es/garage-wine-co-vigno-vignadores-de-carignan-carignan/w/5171849,5171849,Vigno (Vignadores de Carignan) Carignan,No disponible,Chile,Valle del Maule,Garage Wine Co,Vino tinto,Carignan,107.85,3.8,5,No disponible,No disponible,No disponible,No disponible,No disponible,"roble, vainilla, chocol...","casis, mora, frutos del...","frambuesa, cereza, frut..."
https://www.vivino.com/ES/es/mongeard-mugneret-vosne-romanee/w/779367,779367,Vosne-Romanée,No disponible,Francia,Vosne-Romanée,Mongeard-Mugneret,Vino tinto,Pinot Noir,69.06,4.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.5,2.8,0.9,6.4,"cereza, fresa, frutos r...","roble, vainilla, cedro","Terroso, hongo, suelo d..."
https://www.vivino.com/ES/es/yann-durieux-cdn/w/7790885,7790885,CDN,No disponible,Francia,Vin de France.,Yann Durieux,Vino tinto,Pinot Noir,118.64,4.2,13,No disponible,4.0,7.0,0.0,5.0,"cerezo ácido, fresa fre...","roble, chocolate, vaini...","tiza, cuero, minerales"
https://www.vivino.com/ES/es/joseph-drouhin-chambolle-musigny/w/24085,24085,Chambolle-Musigny,No disponible,Francia,Chambolle-Musigny,Joseph Drouhin,Vino tinto,Pinot Noir,126.35,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.6,2.8,0.5,7.3,"cereza, frambuesa, fres...","Terroso, cuero, hongo","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/didier-joris-pres-des-pierres-syrah/w/1249332,1249332,Prés des Pierres Syrah,No disponible,Suiza,Chamoson,Didier Joris,Vino tinto,Shiraz/Syrah,125,4.0,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.7,6.5,0.2,5.2,"mora, ciruela, casis","anís, mentol, pimienta",ciruela pasa
https://www.vivino.com/ES/es/orin-swift-papillon/w/7073,7073,Papillon,No disponible,Estados Unidos,Valle de Napa,Orin Swift,Vino tinto,Cabernet Sauvignon,71.99,4.5,1,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",8.0,5.1,0.7,6.2,"roble, vainilla, chocol...","mora, ciruela, frutos d...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/sao-del-coster-la-pujada/w/2363432,2363432,La Pujada,No disponible,España,Priorato,Saó del Coster,Vino tinto,Carignan,113,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",8.0,4.7,3.7,5.2,"cedro, café, vainilla","fruta negra, arándano, ...",crema
https://www.vivino.com/ES/es/lucien-le-moine-pommard-premier-cru-les-epenots/w/2066910,2066910,Pommard Premier Cru Les Épenots,No disponible,Francia,Pommard Premier Cru,Lucien le Moine,Vino tinto,Pinot Noir,121.61,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.7,2.7,0.7,5.9,"fresa, frambuesa, cerez...","vainilla, roble, cedro","suelo del bosque, hongo..."
https://www.vivino.com/ES/es/benanti-serra-della-contessa-particella-no-587-riserva/w/9399548,9399548,Serra della Contessa Particella No 587 Riserva,No disponible,Italia,Etna,Benanti,Vino tinto,"Nerello Mascalese, Nerello Cappuccio",123.97,4.3,5,"Ternera, Cordero, Pasta",5.8,4.3,2.4,3.6,"cereza, cereza roja, ar...","cuero, Terroso, mineral...","anís, pimienta blanca"
https://www.vivino.com/ES/es/cortes-de-cima-reserva-tinto/w/8036,8036,Reserva Tinto,No disponible,Portugal,Alentejano,Cortes de Cima,Vino tinto,"Aragonez, Shiraz/Syrah, Alicante Bouschet, Touriga Nacional, Touriga Franca",57.66,4.3,14,"Ternera, Ternera lechal, Aves, Pasta",6.9,3.8,1.5,3.8,"roble, chocolate, vaini...","casis, ciruela, fruta n...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/balbas-gran-reserva/w/1177957,1177957,Gran Reserva,No disponible,España,Ribera del Duero,Balbas,Vino tinto,"Cabernet Sauvignon, Tempranillo",121,4.1,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.1,4.9,0.2,6.1,"roble, vainilla, tabaco","cuero, Terroso, mineral...","frutos del bosque, mora..."
https://www.vivino.com/ES/es/valbusenda-abios-tinta-de-toro/w/1382902,1382902,Abios Tinta de Toro,2021,España,Toro,Valbusenda,Vino tinto,Tinta de toro,9,3.7,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.5,5.7,0.9,3.6,ciruela,cereza,pera
https://www.vivino.com/ES/es/lamberti-ca-preella-bardolino-bardolino/w/7167653,7167653,Ca'Preella Bardolino,2023,Italia,Bardolino,Lamberti,Vino tinto,No disponible,9,3.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",4.8,3.9,1.9,3.6,"tabaco, chocolate, clav...","arándano rojo, frambues...",lavanda
https://www.vivino.com/ES/es/aseginolaza-leunda-birak/w/10072323,10072323,Birak,2023,España,Navarra,Aseginolaza & Leunda,Vino tinto,"Tempranillo, Garnacha Tinta",9,3.9,14,"Ternera, Ternera lechal, Aves, Pasta",4.9,3.7,0.6,4.2,"granada, fresa fresca, ...","cedro, aceite de coco","minerales, hongo"
https://www.vivino.com/ES/es/zuccardi-vida-organica-malbec/w/1277166,1277166,Vida Orgánica Malbec,2024,Argentina,Mendoza,Zuccardi,Vino tinto,Malbec,9,3.4,5,"Ternera, Cordero, Cerdo",6.0,1.9,1.3,3.4,"ciruela, fruta negra, m...","cereza, frutos rojos, f...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/bodegas-penafiel-alma-serena-barrica-ribera-del-duero/w/9598187,9598187,Alma Serena Barrica,2022,España,Ribera del Duero,Bodegas Peñafiel,Vino tinto,Tempranillo,9,4.0,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.1,5.4,1.0,5.3,pimienta,tostada,roble
https://www.vivino.com/ES/es/enate-tempranillo-syrah/w/11054861,11054861,Tempranillo - Syrah,2022,España,Somontano,Enate,Vino tinto,"Shiraz/Syrah, Tempranillo",9,3.9,5,"Ternera, Ternera lechal, Aves, Pasta",5.0,3.9,2.3,4.2,"nuez moscada, roble, ta...","fruta negra, casis, ará...","grosella roja, fresa"
https://www.vivino.com/ES/es/mommessin-beaujolais-nouveau/w/1125457,1125457,Beaujolais Nouveau,2024,Francia,Beaujolais Nouveau,Mommessin,Vino tinto,Gamay,9,3.3,No disponible,"Aves, Carne adobada",0.0,1.0,0.5,8.0,"fresa, cereza, frambues...","banana, crema, queso","regaliz rojo, regaliz, ..."
https://www.vivino.com/ES/es/calvet-fitou/w/1608132,1608132,Fitou,2018,Francia,Fitou,Calvet,Vino tinto,"Cabernet Franc, Grenache, Merlot, Carignan, Shiraz/Syrah, Cabernet Sauvignon",9,3.2,5,"Ternera, Ternera lechal, Pasta",5.5,5.5,0.1,5.8,"mora, frutos del bosque...","chocolate, roble, tabac...","cereza, frambuesa, arán..."
https://www.vivino.com/ES/es/fc-barcelona-crianza-tempranillo/w/5660426,5660426,Crianza Tempranillo,2020,España,Cataluña,FC Barcelona,Vino tinto,Tempranillo,9,3.4,14,"Ternera, Cordero, Ternera lechal, Aves",7.6,6.1,0.0,3.5,"cereza, grosella roja","roble, vainilla","frutos del bosque, ciru..."
https://www.vivino.com/ES/es/pagos-del-rey-fourhundrednine-tinto/w/8735292,8735292,409 Tinto,No disponible,España,Ribera del Duero,Pagos del Rey,Vino tinto,Tempranillo,8.99,3.9,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.5,4.8,1.6,5.1,"roble, vainilla, tabaco","ciruela, arándano, frut...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/francoise-chauvenet-lajolie-pinot-noir/w/1986022,1986022,Lajolie Pinot Noir,2023,Francia,Vin de France.,Françoise Chauvenet,Vino tinto,Pinot Noir,8.99,3.2,5,No disponible,2.2,4.3,0.0,5.2,"frutos rojos, fresa",arándano,No disponible
https://www.vivino.com/ES/es/nebla-nebla-tempranillo-ribera-del-duero/w/3312739,3312739,Tempranillo Roble,2023,España,Ribera del Duero,Nebla,Vino tinto,Tempranillo,8.99,3.5,13,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.7,5.2,1.1,5.9,"vainilla, roble, chocol...","mora, frutos del bosque...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/celler-batea-sense-red/w/7569250,7569250,Sense Red,2023,España,Cataluña,Celler Batea,Vino tinto,Garnacha,8.99,3.8,5,"Ternera, Cordero, Aves, Pasta, Carne de caza (ciervo, carne de venado)",4.8,4.0,2.4,4.2,mora,cereza,manzana
https://www.vivino.com/ES/es/miquel-pons-seventyseven-veremes-negre/w/4030645,4030645,77 Veremes Negre,2023,España,Penedès,Miquel Pons,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Garnacha",8.99,3.7,No disponible,"Ternera, Ternera lechal, Aves, Pasta",6.4,4.6,0.8,4.5,"alquitrán, aceto balsám...","zarza, mora","cereza, frambuesa"
https://www.vivino.com/ES/es/bodegas-felix-callejo-flores-de-callejo/w/1387031,1387031,Flores de,2023,España,Ribera del Duero,Callejo,Vino tinto,Tempranillo,8.89,3.7,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.8,5.3,1.2,5.7,"roble, chocolate, vaini...","mora, ciruela, frutos d...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/bodegas-tintoralba-alqueria-cerro-del-buey/w/12749038,12749038,Alquería Cerro del Buey,2022,España,Almansa,Bodegas Tintoralba,Vino tinto,Garnacha Tintorera,8.98,4.0,No disponible,"Ternera, Ternera lechal, Aves, Pasta",4.7,4.8,3.0,4.6,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/colli-novaresi-colline-vespolina/w/2398291,2398291,Colline Novaresi Vespolina,2022,Italia,Colline Novaresi,Cantine dei Colli Novaresi,Vino tinto,Vespolina,8.98,2.8,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.8,4.3,2.0,2.1,"Terroso, minerales",frutos rojos,No disponible
https://www.vivino.com/ES/es/pecol-cabernet-franc/w/2307558,2307558,Cabernet Franc,2022,Italia,Collio,Pecol,Vino tinto,Cabernet Franc,8.98,3.1,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",4.8,4.4,1.5,4.0,"Terroso, aceto balsámic...",mora,ciruela pasa
https://www.vivino.com/ES/es/calvet-cahors-malbec-cahors/w/1370759,1370759,Cahors Malbec,2021,Francia,Cahors,Calvet,Vino tinto,Malbec,8.97,3.4,5,"Ternera, Cordero, Aves",6.0,4.7,0.0,4.4,"casis, mora, ciruela","roble, tabaco, chocolat...","pimienta, regaliz, anís"
https://www.vivino.com/ES/es/miliasso-barbera-d-asti/w/1272745,1272745,Barbera d'Asti,2021,Italia,Barbera d'Asti,Miliasso,Vino tinto,Barbera,8.96,3.3,No disponible,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.1,1.5,0.0,6.5,mezcla de especias para...,cereza,violeta
https://www.vivino.com/ES/es/casa-vinicola-errico-respiro-di-terra-primitivo/w/8605276,8605276,Respiro di Terra Primitivo,2021,Italia,Puglia,Casa Vinicola Errico,Vino tinto,Primitivo,8.96,3.8,5,"Ternera, Cordero, Aves, Pasta",No disponible,No disponible,No disponible,No disponible,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/bodegas-valdelana-familia-valdelana-crianza/w/1631856,1631856,Familia Valdelana Crianza,2020,España,Rioja,Bodegas Valdelana,Vino tinto,"Tempranillo, Mazuelo",8.75,3.7,5,"Ternera, Cordero, Ternera lechal, Aves",5.9,5.2,0.9,5.5,"vainilla, roble, clavo ...","fruta negra, mora, ciru...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/abadia-de-poblet-monestir-de-poblet-intramurs-tinto/w/1416376,1416376,Monestir de Poblet Intramurs Tinto,2021,España,Conca de Barberà,Abadia de Poblet,Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo, Barbera",8.49,3.6,5,"Ternera, Ternera lechal, Aves, Pasta",5.6,4.0,0.7,4.5,"fruta negra, ciruela, c...","roble, cigarrera, coco","cítrico, limón"
https://www.vivino.com/ES/es/moris-farms-srl-mandriolo-maremma-toscana/w/1605189,1605189,Mandriolo Maremma Toscana,2023,Italia,Maremma Toscana,Morisfarms,Vino tinto,Sangiovese,8.95,3.5,31,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",3.7,3.7,0.2,4.5,"cereza, frambuesa, fres...","cuero, Terroso, humo","roble, mantequilla, vai..."
https://www.vivino.com/ES/es/alacer-roble/w/11071893,11071893,Roble,2021,España,Ribera del Duero,Alacer,Vino tinto,Tempranillo,8.95,3.7,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",4.6,4.7,3.1,4.7,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/yellow-tail-merlot/w/2548,2548,Merlot,2022,Australia,South Eastern Australia,Yellow Tail,Vino tinto,Merlot,8.95,3.3,5,"Ternera, Cordero, Ternera lechal",6.3,1.7,1.2,0.8,"vainilla, chocolate, ro...","ciruela, mora, mulberry","cereza, frambuesa, frut..."
https://www.vivino.com/ES/es/lecco-roble-ribera-del-duero/w/1512791,1512791,Roble Ribera del Duero,2023,España,Ribera del Duero,Lecco,Vino tinto,Tempranillo,8.95,3.7,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.1,4.9,0.3,5.9,"roble, vainilla, café","ciruela, mora, frutos d...","frutos rojos, cereza, c..."
https://www.vivino.com/ES/es/marco-real-comunidad-foral-de-navarra-pequenas-producciones-syrah/w/2457555,2457555,Pequeñas Producciones Syrah,2023,España,Navarra,Marco Real,Vino tinto,Shiraz/Syrah,8.95,3.8,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",5.9,5.6,0.7,3.9,"roble, vainilla, pan in...",fruta negra,canela
https://www.vivino.com/ES/es/pavonero-four-volte-25-rosso/w/1174493,1174493,4 volte 25 - RossoN.V.,No disponible,Italia,Toscana,PavoNero,Vino tinto,No disponible,7.99,4.1,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",6.3,3.8,3.3,2.9,"chocolate, roble, vaini...","cereza, frambuesa, fres...","arándano, mermelada de ..."
https://www.vivino.com/ES/es/geografico-bosco-del-grillo-governo/w/5609265,5609265,Bosco del Grillo Governo,2023,Italia,Toscana,Geografico,Vino tinto,Sangiovese,8.95,4.0,13,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",4.7,3.1,1.6,3.7,"roble, vainilla, tabaco","cereza, frambuesa, frut...","ciruela, mora, cereza n..."
https://www.vivino.com/ES/es/la-calla-vigne-nostrane-appassimento-rosso/w/7048359,7048359,Vigne Nostrane Appassimento Rosso,2023,Italia,Puglia,La Calla,Vino tinto,"Merlot, Primitivo, Negroamaro",8.95,4.0,5,"Ternera, Cordero, Pasta",7.5,3.9,2.9,2.7,"vainilla, tabaco, roble","ciruela, cereza negra, ...","fresa, cereza, frutos r..."
https://www.vivino.com/ES/es/cignomoro-pepe-nero-salento-rosso/w/1228038,1228038,Pepe Nero Salento Rosso,2023,Italia,Salento,Cignomoro,Vino tinto,"Primitivo, Negroamaro",8.95,3.9,13,"Ternera, Cordero, Pasta",7.8,3.8,3.4,2.2,"roble, vainilla, tabaco","fresa, cereza, frambues...","ciruela, mora, fruta ne..."
https://www.vivino.com/ES/es/mas-comtal-negre-d-anyada/w/1203695,1203695,Negre d'Anyada,2021,España,Cataluña,Mas Comtal,Vino tinto,"Merlot, Grenache",8.95,3.5,No disponible,"Ternera, Ternera lechal, Aves, Pasta",5.4,4.0,0.7,4.5,"mora, casis, ciruela","cereza, arándano rojo","Terroso, trufa negra"
https://www.vivino.com/ES/es/vina-zorzal-crianza-comunidad-foral-de-navarra/w/7306771,7306771,Crianza,2021,España,Navarra,Viña Zorzal,Vino tinto,"Graciano, Garnacha",8.95,3.8,9,"Ternera, Ternera lechal, Aves, Pasta",4.8,4.3,0.5,4.6,"ciruela, casis, mora","cereza, frambuesa, frut...","roble, tabaco, chocolat..."
https://www.vivino.com/ES/es/yellow-tail-shiraz/w/2547,2547,Shiraz,2021,Australia,South Eastern Australia,Yellow Tail,Vino tinto,Shiraz/Syrah,8.95,3.5,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",8.0,4.2,2.3,4.0,"vainilla, roble, chocol...","ciruela, mora, frutos d...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/citizen-wine-roca-elefante-heavy-weight-tempranillo/w/11265028,11265028,Roca Elefante Heavy-Weight Tempranillo,2022,España,Vino de España,Citizen Wine,Vino tinto,Tempranillo,8.95,3.9,5,"Ternera, Cordero, Ternera lechal, Aves",5.7,4.9,2.3,3.7,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/rex-mundi-shiraz-grenache/w/2687609,2687609,Shiraz - Grenache,2023,Francia,Pays d'Oc,Rex Mundi,Vino tinto,"Shiraz/Syrah, Grenache",8.95,3.9,13,"Ternera, Ternera lechal, Pasta",6.4,4.5,2.4,5.8,"ciruela, mora, casis","cereza, fresa, frambues...","vainilla, chocolate, ro..."
https://www.vivino.com/ES/es/piccini-solco-da-uve-leggermente-appassite/w/9549178,9549178,Solco da Uve Leggermente Appassite,2022,Italia,Toscana,Piccini,Vino tinto,"Cabernet Sauvignon, Sangiovese, Shiraz/Syrah",8.95,4.0,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",4.9,3.4,2.6,3.8,"roble, vainilla, chocol...","ciruela, mora, casis","higo, ciruela pasa, fru..."
https://www.vivino.com/ES/es/campillo-cuvee/w/11392377,11392377,Cuveé,2020,España,Rioja,Campillo,Vino tinto,Tempranillo,8.95,3.8,5,"Ternera, Cordero, Ternera lechal, Aves",4.4,4.3,2.5,4.4,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/kudaw-nativo-cinsault/w/5533177,5533177,Nativo Cinsault,2015,Chile,Valle del Itata,Küdaw,Vino tinto,Cinsault,8.95,3.5,13,No disponible,No disponible,No disponible,No disponible,No disponible,"frambuesa, frutos rojos...","minerales, humo",regaliz
https://www.vivino.com/ES/es/bodegas-valdelana-agnvs-tempranillo/w/5527113,5527113,AGNVS Tempranillo,2022,España,Rioja,Bodegas Valdelana,Vino tinto,Tempranillo,8.95,4.0,14,"Ternera, Cordero, Ternera lechal, Aves",6.0,5.4,0.6,4.8,"roble, vainilla, tabaco","cereza, frutos rojos, g...","cuero, aceto balsámico,..."
https://www.vivino.com/ES/es/es-monteabellon-a-cappela-roble/w/2035736,2035736,A Cappela Roble,2023,España,Ribera del Duero,Monteabellon,Vino tinto,Tempranillo,8.95,3.5,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.9,5.2,0.5,5.8,"roble, chocolate, vaini...","frutos del bosque, casi...","cereza, cereza roja, gr..."
https://www.vivino.com/ES/es/menudo-vino-de-autor/w/9023153,9023153,Vino de Autor,2022,España,Jumilla,Menudo,Vino tinto,Monastrell,8.95,4.1,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.9,6.0,0.4,5.4,"roble, vainilla","cítrico, pomelo",melón
https://www.vivino.com/ES/es/casa-castillo-monastrell/w/77245,77245,Monastrell,2022,España,Jumilla,Casa Castillo,Vino tinto,Monastrell,9.09,3.7,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.4,6.5,0.8,5.2,"ciruela, mora, frutos d...","Terroso, cuero, humo","cereza, frambuesa, frut..."
https://www.vivino.com/ES/es/cinco-leguas-la-maldicion/w/8407326,8407326,La Maldición,2023,España,Madrid,Cinco Leguas,Vino tinto,Malvar,8.95,3.7,5,"Ternera, Ternera lechal, Aves, Pasta",6.0,3.9,0.9,4.3,"frambuesa, frutos rojos",vainilla,No disponible
https://www.vivino.com/ES/es/venta-la-vega-bodegas-almansenas-ternario-1/w/6109892,6109892,Ternario 1,2019,España,Almansa,Venta La Vega - Bodegas Almanseñas,Vino tinto,Alicante Bouschet,8.95,3.4,5,"Ternera, Ternera lechal, Aves, Pasta",5.4,4.8,1.0,5.5,"cuero, Terroso, mineral...","cereza, arándano rojo, ...","mora, arándano, mermela..."
https://www.vivino.com/ES/es/borgogne-barbera-d-alba-crianza-tempranillo/w/1436976,1436976,Crianza Tempranillo,2019,España,Rioja,Coelus,Vino tinto,Tempranillo,8.95,3.7,14,"Ternera, Cordero, Ternera lechal, Aves",5.8,5.8,0.0,5.5,"roble, chocolate, tabac...","fruta negra, mora, casi...","cereza, frutos rojos, c..."
https://www.vivino.com/ES/es/winery-801-edicion-limitada/w/1393973,1393973,Edición LimitadaN.V.,No disponible,España,Cariñena,8.0.1,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot",8.95,3.8,5,"Ternera, Ternera lechal, Aves, Pasta",6.5,4.4,1.7,4.0,"roble, chocolate, tabac...","cuero, aceto balsámico,...","ciruela, casis, fruta n..."
https://www.vivino.com/ES/es/cesar-principe-thirteen-cantaros-nicolas/w/1186752,1186752,13 Cántaros Nicolás,2023,España,Cigales,César Principe,Vino tinto,Tempranillo,7.95,3.7,14,"Ternera, Cordero, Ternera lechal, Aves",7.5,6.1,0.0,3.5,"roble, tabaco, chocolat...","frutos rojos, cereza, f...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/citizen-wine-levantalos/w/11978050,11978050,Levántalos,2023,España,Vino de España,Citizen Wine,Vino tinto,"Tempranillo, Monastrell",8.95,4.1,13,"Ternera, Ternera lechal, Aves, Pasta",4.6,3.8,3.0,4.3,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/chateau-tertre-de-viaud-cotes-de-bourg/w/1364920,1364920,Côtes de Bourg,2019,Francia,Côtes de Bourg,Château Tertre de Viaud,Vino tinto,"Cabernet Sauvignon, Merlot",8.95,3.9,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",5.7,4.9,0.7,6.0,"tabaco, roble, cedro","Terroso, humo, piedra","frambuesa, cereza, frut..."
https://www.vivino.com/ES/es/tinazzi-ca-de-rocchi-valpolicella/w/1535819,1535819,Ca' de' Rocchi Valpolicella,No disponible,Italia,Valpolicella,Tinazzi,Vino tinto,"Corvina, Rondinella, Molinara",11.82,4.0,13,"Ternera, Ternera lechal, Aves, Pasta",3.8,2.9,1.6,4.6,"cereza, fresa, frutos r...","chocolate, roble, vaini...","ciruela, frutos del bos..."
https://www.vivino.com/ES/es/tinazzi-feudo-croce-malnera-merlot-malvasia-nera/w/5253734,5253734,Feudo Croce Malnera Merlot - Malvasia Nera,2022,Italia,Salento,Tinazzi,Vino tinto,"Merlot, Malvasia Nera",8.95,4.0,14,"Ternera, Cordero, Pasta",7.0,3.8,3.0,2.6,"chocolate, roble, vaini...","arándano, ciruela, mora","frutos rojos, cereza, f..."
https://www.vivino.com/ES/es/bodegas-piqueras-sa-el-abuelo-de-piqueras-reserva-almansa/w/5919503,5919503,El Abuelo de Piqueras Reserva,2020,España,Almansa,Bodegas Piqueras,Vino tinto,"Tempranillo, Monastrell, Garnacha Tintorera",7.99,4.1,5,"Ternera, Ternera lechal, Aves, Pasta",6.2,4.6,1.6,3.8,"roble, vainilla, chocol...","ciruela, mora, casis","cuero, Terroso, alquitr..."
